Number of frames: 1000
Frequency: 100
Units: mm

Frame,Marker_1 x,Marker_1 y,Marker_1 z,Marker_2 x,Marker_2 y,Marker_2 z,Marker_3 x,Marker_3 y,Marker_3 z,Marker_4 x,Marker_4 y,Marker_4 z
912,-190.068908691,-325.237060547,-2474.610839844,-195.109558105,-21.466300964,-2461.478759766,-318.913085938,-35.255805969,-2183.759277344,-223.388336182,-340.620574951,-2155.939941406,
913,-190.072753906,-325.236877441,-2474.589355469,-195.113082886,-21.464406967,-2461.478759766,-318.916351318,-35.256584167,-2183.757080078,-223.388458252,-340.620513916,-2155.937011719,
914,-190.072494507,-325.234863281,-2474.584960938,-195.110687256,-21.464403152,-2461.472412109,-318.918914795,-35.256343842,-2183.765136719,-223.388229370,-340.620849609,-2155.932373047,
915,-190.074615479,-325.235626221,-2474.594726563,-195.114669800,-21.463430405,-2461.484130859,-318.920623779,-35.255359650,-2183.770751953,-223.391159058,-340.622467041,-2155.933349609,
916,-190.082138062,-325.237548828,-2474.593994141,-195.118972778,-21.466289520,-2461.474609375,-318.927459717,-35.255138397,-2183.775634766,-223.395446777,-340.622436523,-2155.935302734,
917,-190.077926636,-325.236022949,-2474.592529297,-195.119018555,-21.468210220,-2461.477294922,-318.927551270,-35.252532959,-2183.780761719,-223.395187378,-340.622070313,-2155.939941406,
918,-190.074768066,-325.237762451,-2474.600097656,-195.113281250,-21.468360901,-2461.458496094,-318.926483154,-35.252388000,-2183.785888672,-223.394317627,-340.622863770,-2155.939941406,
919,-190.078842163,-325.236053467,-2474.597412109,-195.113998413,-21.468780518,-2461.461914063,-318.927886963,-35.250984192,-2183.788085938,-223.394668579,-340.622375488,-2155.941650391,
920,-190.081939697,-325.235748291,-2474.602294922,-195.118194580,-21.468511581,-2461.455566406,-318.931671143,-35.251556396,-2183.787841797,-223.397476196,-340.622161865,-2155.947509766,
921,-190.082626343,-325.235992432,-2474.604248047,-195.116790771,-21.471488953,-2461.460693359,-318.931701660,-35.252391815,-2183.784667969,-223.399002075,-340.623596191,-2155.951904297,
922,-190.079864502,-325.234619141,-2474.595458984,-195.111923218,-21.470834732,-2461.455078125,-318.928955078,-35.252063751,-2183.779785156,-223.397766113,-340.621795654,-2155.955810547,
923,-190.075378418,-325.238800049,-2474.608154297,-195.111206055,-21.470750809,-2461.456298828,-318.929138184,-35.251609802,-2183.780029297,-223.395401001,-340.621795654,-2155.959472656,
924,-190.072555542,-325.235931396,-2474.582031250,-195.110336304,-21.469015121,-2461.447509766,-318.930023193,-35.249404907,-2183.786621094,-223.395904541,-340.622100830,-2155.959716797,
925,-190.070098877,-325.233459473,-2474.583740234,-195.110198975,-21.470113754,-2461.454833984,-318.929718018,-35.249214172,-2183.792724609,-223.395523071,-340.618316650,-2155.958007813,
926,-190.067276001,-325.235137939,-2474.590576172,-195.104110718,-21.469257355,-2461.447509766,-318.923492432,-35.246864319,-2183.796630859,-223.391464233,-340.619628906,-2155.960449219,
927,-190.063247681,-325.233154297,-2474.593261719,-195.099899292,-21.467668533,-2461.459228516,-318.925048828,-35.246742249,-2183.807128906,-223.390579224,-340.618835449,-2155.960449219,
928,-190.064208984,-325.234741211,-2474.592529297,-195.103439331,-21.466535568,-2461.461669922,-318.926605225,-35.245250702,-2183.810791016,-223.389739990,-340.617340088,-2155.966064453,
929,-190.063323975,-325.236694336,-2474.599853516,-195.101852417,-21.465900421,-2461.457763672,-318.923126221,-35.245464325,-2183.805908203,-223.388015747,-340.616302490,-2155.962646484,
930,-190.063400269,-325.231781006,-2474.600341797,-195.096923828,-21.466039658,-2461.471923828,-318.921569824,-35.247646332,-2183.794677734,-223.390808105,-340.617736816,-2155.979003906,
931,-190.065689087,-325.232879639,-2474.608642578,-195.101058960,-21.467128754,-2461.473876953,-318.923156738,-35.248519897,-2183.797119141,-223.392883301,-340.617706299,-2155.982666016,
932,-190.064941406,-325.234191895,-2474.609375000,-195.104324341,-21.466125488,-2461.475341797,-318.922576904,-35.249847412,-2183.785644531,-223.391967773,-340.614013672,-2155.983642578,
933,-190.066329956,-325.232269287,-2474.618408203,-195.100418091,-21.466247559,-2461.477294922,-318.922241211,-35.250747681,-2183.782958984,-223.392013550,-340.614898682,-2155.991943359,
934,-190.069473267,-325.234191895,-2474.611572266,-195.099685669,-21.467460632,-2461.481445313,-318.923370361,-35.252399445,-2183.782958984,-223.397140503,-340.616729736,-2156.004394531,
935,-190.073364258,-325.231842041,-2474.622314453,-195.106781006,-21.465232849,-2461.482421875,-318.924560547,-35.252441406,-2183.781005859,-223.399169922,-340.615203857,-2156.010986328,
936,-190.077575684,-325.229461670,-2474.625000000,-195.109451294,-21.464944839,-2461.477294922,-318.925079346,-35.252307892,-2183.775634766,-223.397003174,-340.613525391,-2156.008056641,
937,-190.076339722,-325.231475830,-2474.631347656,-195.102371216,-21.465280533,-2461.471191406,-318.923919678,-35.253967285,-2183.774902344,-223.399200439,-340.613922119,-2156.018554688,
938,-190.082733154,-325.235321045,-2474.632080078,-195.106414795,-21.466167450,-2461.483398438,-318.925323486,-35.254898071,-2183.773925781,-223.401748657,-340.614318848,-2156.023193359,
939,-190.083114624,-325.230407715,-2474.625732422,-195.115280151,-21.466884613,-2461.487304688,-318.927642822,-35.252597809,-2183.774658203,-223.403945923,-340.613525391,-2156.025146484,
940,-190.083923340,-325.231292725,-2474.636230469,-195.112030029,-21.467811584,-2461.472412109,-318.927215576,-35.252391815,-2183.779541016,-223.403518677,-340.613647461,-2156.018554688,
941,-190.083465576,-325.233367920,-2474.651611328,-195.108688354,-21.470584869,-2461.472412109,-318.924774170,-35.253620148,-2183.782958984,-223.402679443,-340.616210938,-2156.017822266,
942,-190.086059570,-325.231567383,-2474.637939453,-195.111145020,-21.470947266,-2461.473632813,-318.927856445,-35.251205444,-2183.798339844,-223.401641846,-340.615020752,-2156.007568359,
943,-190.085510254,-325.232086182,-2474.636718750,-195.113861084,-21.468387604,-2461.483886719,-318.927429199,-35.249736786,-2183.797851563,-223.400207520,-340.614166260,-2155.998535156,
944,-190.086822510,-325.234558105,-2474.646484375,-195.112091064,-21.467647552,-2461.487792969,-318.926055908,-35.249580383,-2183.805175781,-223.400283813,-340.615814209,-2155.994384766,
945,-190.080825806,-325.231201172,-2474.625488281,-195.104293823,-21.470014572,-2461.471435547,-318.921997070,-35.249088287,-2183.800781250,-223.396423340,-340.615875244,-2155.982177734,
946,-190.083572388,-325.230224609,-2474.634277344,-195.104400635,-21.471817017,-2461.458007813,-318.919677734,-35.249099731,-2183.800537109,-223.394958496,-340.617309570,-2155.983398438,
947,-190.082138062,-325.230743408,-2474.642822266,-195.105438232,-21.473716736,-2461.448242188,-318.920227051,-35.249629974,-2183.801025391,-223.393585205,-340.616577148,-2155.976318359,
948,-190.077072144,-325.230102539,-2474.626708984,-195.098510742,-21.477685928,-2461.428955078,-318.918304443,-35.247509003,-2183.808593750,-223.391632080,-340.615783691,-2155.972900391,
949,-190.074188232,-325.230560303,-2474.634277344,-195.094512939,-21.478666306,-2461.415039063,-318.916076660,-35.246616364,-2183.820068359,-223.387191772,-340.615539551,-2155.970458984,
950,-190.072753906,-325.231140137,-2474.654052734,-195.092086792,-21.479881287,-2461.414062500,-318.912567139,-35.245288849,-2183.821777344,-223.384521484,-340.614807129,-2155.963378906,
951,-190.072814941,-325.227600098,-2474.645751953,-195.094360352,-21.478670120,-2461.406250000,-318.915893555,-35.244846344,-2183.828369141,-223.387161255,-340.615447998,-2155.969238281,
952,-190.070358276,-325.229431152,-2474.639404297,-195.091156006,-21.480440140,-2461.414794922,-318.910949707,-35.243297577,-2183.824707031,-223.384597778,-340.615173340,-2155.970947266,
953,-190.067810059,-325.229919434,-2474.646728516,-195.089279175,-21.477502823,-2461.412841797,-318.909271240,-35.244018555,-2183.830566406,-223.383636475,-340.616424561,-2155.979736328,
954,-190.065490723,-325.228332520,-2474.656005859,-195.090682983,-21.478065491,-2461.425781250,-318.909088135,-35.245326996,-2183.831542969,-223.385986328,-340.618408203,-2155.987548828,
955,-190.070358276,-325.224914551,-2474.671386719,-195.094207764,-21.476364136,-2461.423828125,-318.913269043,-35.245277405,-2183.828369141,-223.387100220,-340.616638184,-2155.990966797,
956,-190.072906494,-325.228576660,-2474.670898438,-195.095764160,-21.474161148,-2461.438720703,-318.913238525,-35.246940613,-2183.826416016,-223.388961792,-340.616394043,-2155.987060547,
957,-190.070190430,-325.223022461,-2474.660888672,-195.092178345,-21.472904205,-2461.451660156,-318.911651611,-35.248226166,-2183.816650391,-223.387100220,-340.616394043,-2155.985351563,
958,-190.078033447,-325.225433350,-2474.693115234,-195.097244263,-21.473375320,-2461.445068359,-318.913024902,-35.249485016,-2183.815429688,-223.389694214,-340.617584229,-2155.984619141,
959,-190.078903198,-325.226409912,-2474.688720703,-195.101257324,-21.470760345,-2461.460449219,-318.913757324,-35.249713898,-2183.804199219,-223.391967773,-340.617614746,-2155.988769531,
960,-190.078674316,-325.228363037,-2474.679687500,-195.098724365,-21.471578598,-2461.455810547,-318.914123535,-35.254306793,-2183.791503906,-223.394729614,-340.619293213,-2155.991943359,
961,-190.079833984,-325.228118896,-2474.692382813,-195.100555420,-21.470481873,-2461.469726563,-318.911224365,-35.255607605,-2183.778808594,-223.393676758,-340.616973877,-2155.989013672,
962,-190.083816528,-325.228424072,-2474.690673828,-195.104385376,-21.471628189,-2461.470214844,-318.914764404,-35.255779266,-2183.773681641,-223.397018433,-340.616912842,-2155.988037109,
963,-190.087463379,-325.225494385,-2474.688720703,-195.103866577,-21.470809937,-2461.469482422,-318.917175293,-35.257766724,-2183.774902344,-223.400543213,-340.616241455,-2155.986328125,
964,-190.085052490,-325.229736328,-2474.680419922,-195.104125977,-21.473169327,-2461.449951172,-318.918792725,-35.255867004,-2183.779296875,-223.399597168,-340.618103027,-2155.981689453,
965,-190.082305908,-325.227539063,-2474.664794922,-195.102294922,-21.473493576,-2461.447265625,-318.917144775,-35.254680634,-2183.785888672,-223.398590088,-340.618255615,-2155.981201172,
966,-190.080978394,-325.231140137,-2474.660156250,-195.102371216,-21.474737167,-2461.461914063,-318.918853760,-35.254882813,-2183.794433594,-223.400405884,-340.618194580,-2155.981445313,
967,-190.085998535,-325.230072021,-2474.662597656,-195.104095459,-21.472558975,-2461.455078125,-318.921234131,-35.254459381,-2183.793212891,-223.397949219,-340.618347168,-2155.970703125,
968,-190.078918457,-325.228393555,-2474.640625000,-195.098770142,-21.471967697,-2461.451660156,-318.917144775,-35.254081726,-2183.788085938,-223.397125244,-340.619720459,-2155.976074219,
969,-190.077438354,-325.231475830,-2474.648193359,-195.095687866,-21.472343445,-2461.459472656,-318.916168213,-35.254600525,-2183.786621094,-223.395050049,-340.619934082,-2155.976074219,
970,-190.080535889,-325.232727051,-2474.652832031,-195.098342896,-21.471298218,-2461.468017578,-318.913665771,-35.254024506,-2183.793945313,-223.394683838,-340.619079590,-2155.974121094,
971,-190.083770752,-325.231903076,-2474.671630859,-195.097274780,-21.468681335,-2461.458984375,-318.915069580,-35.254653931,-2183.789062500,-223.394226074,-340.618499756,-2155.965820313,
972,-190.077468872,-325.230072021,-2474.664550781,-195.094055176,-21.469270706,-2461.470703125,-318.910888672,-35.256752014,-2183.787841797,-223.390991211,-340.615631104,-2155.961181641,
973,-190.072143555,-325.228881836,-2474.640136719,-195.088912964,-21.465492249,-2461.484619141,-318.905334473,-35.254177094,-2183.782714844,-223.388748169,-340.619720459,-2155.968750000,
974,-190.068344116,-325.230377197,-2474.645263672,-195.090621948,-21.465114594,-2461.483398438,-318.906494141,-35.254100800,-2183.782958984,-223.385253906,-340.617614746,-2155.955810547,
975,-190.067993164,-325.228332520,-2474.627685547,-195.093109131,-21.463335037,-2461.489746094,-318.905303955,-35.254493713,-2183.787597656,-223.385498047,-340.617828369,-2155.951904297,
976,-190.069702148,-325.229675293,-2474.636718750,-195.090911865,-21.465381622,-2461.488037109,-318.902618408,-35.255165100,-2183.789794922,-223.383316040,-340.617309570,-2155.949462891,
977,-190.068572998,-325.233062744,-2474.627441406,-195.088104248,-21.464366913,-2461.479980469,-318.900146484,-35.255096436,-2183.788574219,-223.382812500,-340.618133545,-2155.951416016,
978,-190.068771362,-325.232666016,-2474.623046875,-195.093154907,-21.466493607,-2461.480957031,-318.903350830,-35.255260468,-2183.793701172,-223.384185791,-340.618988037,-2155.947509766,
979,-190.076065063,-325.234558105,-2474.621337891,-195.093933105,-21.468292236,-2461.479492188,-318.907562256,-35.255153656,-2183.787841797,-223.386077881,-340.618286133,-2155.949707031,
980,-190.074401855,-325.233428955,-2474.603027344,-195.094482422,-21.472143173,-2461.458007813,-318.906738281,-35.254951477,-2183.785644531,-223.389465332,-340.621002197,-2155.959716797,
981,-190.077621460,-325.236389160,-2474.616210938,-195.094543457,-21.472583771,-2461.460937500,-318.908081055,-35.256958008,-2183.791503906,-223.389038086,-340.618347168,-2155.953369141,
982,-190.075073242,-325.234954834,-2474.606933594,-195.095260620,-21.474113464,-2461.445068359,-318.906494141,-35.257762909,-2183.783447266,-223.390457153,-340.618713379,-2155.960937500,
983,-190.076736450,-325.234008789,-2474.592773438,-195.096710205,-21.475208282,-2461.448486328,-318.909027100,-35.260112762,-2183.779052734,-223.392959595,-340.619476318,-2155.964843750,
984,-190.077804565,-325.234344482,-2474.606933594,-195.100616455,-21.474189758,-2461.460205078,-318.908020020,-35.260013580,-2183.770263672,-223.393783569,-340.620239258,-2155.967529297,
985,-190.079483032,-325.236236572,-2474.602294922,-195.099838257,-21.475551605,-2461.463134766,-318.910278320,-35.259628296,-2183.775146484,-223.394561768,-340.620208740,-2155.973632813,
986,-190.082534790,-325.234588623,-2474.610351563,-195.102981567,-21.473966599,-2461.463867188,-318.913360596,-35.259201050,-2183.776855469,-223.397994995,-340.620330811,-2155.967773438,
987,-190.085968018,-325.232788086,-2474.582275391,-195.105331421,-21.475881577,-2461.468505859,-318.915649414,-35.259059906,-2183.779541016,-223.400512695,-340.622039795,-2155.971923828,
988,-190.085723877,-325.237030029,-2474.603759766,-195.104446411,-21.476278305,-2461.447265625,-318.915863037,-35.259178162,-2183.783691406,-223.397323608,-340.621215820,-2155.960449219,
989,-190.085449219,-325.234680176,-2474.612548828,-195.105087280,-21.475910187,-2461.475585938,-318.914886475,-35.260204315,-2183.776611328,-223.399459839,-340.622863770,-2155.959716797,
990,-190.085723877,-325.232452393,-2474.594726563,-195.105316162,-21.473417282,-2461.458007813,-318.914031982,-35.260128021,-2183.778564453,-223.395767212,-340.622253418,-2155.952636719,
991,-190.084396362,-325.233764648,-2474.615722656,-195.102981567,-21.474905014,-2461.459472656,-318.909851074,-35.258857727,-2183.767822266,-223.394104004,-340.620452881,-2155.943603516,
992,-190.078613281,-325.231231689,-2474.618164063,-195.099517822,-21.474927902,-2461.447509766,-318.907348633,-35.259796143,-2183.766845703,-223.391815186,-340.621582031,-2155.947021484,
993,-190.080169678,-325.234405518,-2474.629882813,-195.099700928,-21.475013733,-2461.446533203,-318.906402588,-35.261276245,-2183.759277344,-223.390670776,-340.620544434,-2155.945556641,
994,-190.077529907,-325.232574463,-2474.604736328,-195.098159790,-21.476545334,-2461.444091797,-318.903350830,-35.262126923,-2183.750244141,-223.391113281,-340.620635986,-2155.948242188,
995,-190.075851440,-325.230072021,-2474.623779297,-195.097747803,-21.475902557,-2461.438964844,-318.902160645,-35.263095856,-2183.752441406,-223.389480591,-340.621032715,-2155.951904297,
996,-190.071426392,-325.231842041,-2474.634033203,-195.092010498,-21.475597382,-2461.433593750,-318.896850586,-35.262310028,-2183.757568359,-223.382934570,-340.619628906,-2155.953125000,
997,-190.069473267,-325.230010986,-2474.642089844,-195.089996338,-21.475954056,-2461.432128906,-318.894104004,-35.259635925,-2183.764404297,-223.383056641,-340.618927002,-2155.952880859,
998,-190.067245483,-325.230804443,-2474.657226563,-195.088790894,-21.476942062,-2461.424804688,-318.894958496,-35.257617950,-2183.777099609,-223.383148193,-340.620025635,-2155.959960938,
999,-190.064331055,-325.229888916,-2474.636962891,-195.089752197,-21.477876663,-2461.425537109,-318.894744873,-35.256019592,-2183.779296875,-223.381912231,-340.619079590,-2155.967041016,
